Gmt time,Open,High,Low,Close,Volume
28.10.2021 00:24:00.000,1.15959,1.15959,1.15953,1.15955,80.47
28.10.2021 00:25:00.000,1.15957,1.15957,1.15946,1.15946,19
28.10.2021 00:26:00.000,1.15948,1.15951,1.15948,1.1595,8.06
28.10.2021 00:27:00.000,1.1595,1.1595,1.15946,1.15946,5.25
28.10.2021 00:28:00.000,1.15946,1.15946,1.15935,1.15935,23.69
28.10.2021 00:29:00.000,1.15932,1.15932,1.15926,1.15931,29.91
28.10.2021 00:30:00.000,1.15929,1.15931,1.15926,1.15926,21.96
28.10.2021 00:31:00.000,1.15924,1.15931,1.1592,1.15931,31.98
28.10.2021 00:32:00.000,1.15931,1.15931,1.15917,1.1592,39.8
28.10.2021 00:33:00.000,1.15921,1.15931,1.15921,1.15928,26.95
28.10.2021 00:34:00.000,1.15929,1.1593,1.15922,1.15922,18.66
28.10.2021 00:35:00.000,1.15921,1.15927,1.15916,1.15927,21.4
28.10.2021 00:36:00.000,1.15927,1.15932,1.15925,1.15925,35.51
28.10.2021 00:37:00.000,1.15926,1.15927,1.15911,1.15911,43.08
28.10.2021 00:38:00.000,1.15914,1.15915,1.15911,1.15915,24.17
28.10.2021 00:39:00.000,1.15916,1.15917,1.15911,1.15912,18.43
28.10.2021 00:40:00.000,1.15914,1.15924,1.15914,1.15922,10.57
28.10.2021 00:41:00.000,1.15926,1.15931,1.15925,1.15926,13.39
28.10.2021 00:42:00.000,1.15927,1.15935,1.15927,1.15934,37.1
28.10.2021 00:43:00.000,1.15933,1.15933,1.15928,1.15932,15.63
28.10.2021 00:44:00.000,1.15931,1.15936,1.15927,1.15933,21.44
28.10.2021 00:45:00.000,1.15932,1.15933,1.15932,1.15932,10.72
28.10.2021 00:46:00.000,1.15931,1.15931,1.15922,1.15925,17.35
28.10.2021 00:47:00.000,1.15923,1.15932,1.15923,1.15928,31.62
28.10.2021 00:48:00.000,1.15929,1.15932,1.15922,1.15922,25.16
28.10.2021 00:49:00.000,1.15922,1.15923,1.15918,1.15923,22.02
28.10.2021 00:50:00.000,1.15922,1.15926,1.1592,1.15926,15.75
28.10.2021 00:51:00.000,1.15925,1.15927,1.15918,1.15922,29.12
28.10.2021 00:52:00.000,1.15921,1.15932,1.15921,1.15932,21.33
28.10.2021 00:53:00.000,1.15931,1.15931,1.15925,1.15926,19.04
28.10.2021 00:54:00.000,1.15926,1.15927,1.15904,1.15906,59.73
28.10.2021 00:55:00.000,1.15904,1.15909,1.159,1.15902,41.23
28.10.2021 00:56:00.000,1.15904,1.15911,1.15902,1.1591,20.09
28.10.2021 00:57:00.000,1.1591,1.15915,1.1591,1.15915,15.51
28.10.2021 00:58:00.000,1.15916,1.1592,1.15915,1.1592,14.24
28.10.2021 00:59:00.000,1.15919,1.1593,1.15919,1.15924,36.43
28.10.2021 01:00:00.000,1.15925,1.15932,1.15921,1.15931,50.38
28.10.2021 01:01:00.000,1.15931,1.15932,1.15926,1.15931,31.24
28.10.2021 01:02:00.000,1.15932,1.15933,1.15923,1.15929,57.87
28.10.2021 01:03:00.000,1.1593,1.15936,1.1593,1.15931,35.31
28.10.2021 01:04:00.000,1.1593,1.15931,1.15925,1.15931,38.98
28.10.2021 01:05:00.000,1.1593,1.1593,1.15926,1.15928,12.29
28.10.2021 01:06:00.000,1.15926,1.15929,1.1592,1.15928,29.07
28.10.2021 01:07:00.000,1.15928,1.15936,1.15926,1.15927,40.25
28.10.2021 01:08:00.000,1.15926,1.15929,1.15922,1.15927,24.05
28.10.2021 01:09:00.000,1.15928,1.15928,1.15908,1.15911,34
28.10.2021 01:10:00.000,1.1591,1.15911,1.15892,1.15893,41.46
28.10.2021 01:11:00.000,1.15892,1.15916,1.15892,1.15916,78.89
28.10.2021 01:12:00.000,1.15915,1.15916,1.1591,1.15911,37.2
28.10.2021 01:13:00.000,1.15911,1.15918,1.15909,1.15915,29.38
28.10.2021 01:14:00.000,1.15914,1.1592,1.15914,1.15919,16.12
28.10.2021 01:15:00.000,1.1592,1.15921,1.15916,1.1592,72.68
28.10.2021 01:16:00.000,1.15921,1.15924,1.15915,1.1592,47.61
28.10.2021 01:17:00.000,1.15919,1.15932,1.15919,1.15932,34.23
28.10.2021 01:18:00.000,1.15931,1.15936,1.15931,1.15931,26.18
28.10.2021 01:19:00.000,1.1593,1.1593,1.15919,1.15919,96.4
28.10.2021 01:20:00.000,1.1592,1.15921,1.15911,1.1592,51.2
28.10.2021 01:21:00.000,1.15921,1.15921,1.15919,1.15921,19.71
28.10.2021 01:22:00.000,1.1592,1.15921,1.15913,1.15914,28.23
28.10.2021 01:23:00.000,1.15913,1.15918,1.15912,1.15915,27.77
28.10.2021 01:24:00.000,1.15913,1.15925,1.15913,1.15925,46.58
28.10.2021 01:25:00.000,1.15925,1.15925,1.1592,1.15923,77.26
28.10.2021 01:26:00.000,1.15924,1.15925,1.15916,1.15919,79.21
28.10.2021 01:27:00.000,1.15922,1.15927,1.15919,1.15926,64.47
28.10.2021 01:28:00.000,1.15927,1.15932,1.15925,1.15932,41.2
28.10.2021 01:29:00.000,1.1593,1.15936,1.15929,1.15934,25.7
28.10.2021 01:30:00.000,1.15935,1.15945,1.15934,1.15936,67.58
28.10.2021 01:31:00.000,1.15935,1.15935,1.15929,1.1593,25.77
28.10.2021 01:32:00.000,1.15929,1.15929,1.15917,1.15919,24.53
28.10.2021 01:33:00.000,1.15918,1.15922,1.15915,1.15922,38.62
28.10.2021 01:34:00.000,1.15922,1.15922,1.15918,1.15921,34.22
28.10.2021 01:35:00.000,1.15922,1.15922,1.15908,1.15911,38.68
28.10.2021 01:36:00.000,1.15912,1.15925,1.15912,1.15925,33.82
28.10.2021 01:37:00.000,1.15925,1.15933,1.15925,1.15932,44.67
28.10.2021 01:38:00.000,1.15932,1.1595,1.15932,1.15947,35.72
28.10.2021 01:39:00.000,1.15948,1.15948,1.1594,1.15945,17.53
28.10.2021 01:40:00.000,1.15945,1.15946,1.15939,1.15946,22.64
28.10.2021 01:41:00.000,1.15946,1.15952,1.15946,1.15952,30.91
28.10.2021 01:42:00.000,1.15953,1.15957,1.15948,1.15955,83.17
28.10.2021 01:43:00.000,1.15953,1.15958,1.15949,1.15954,51.97
28.10.2021 01:44:00.000,1.15954,1.15954,1.15944,1.15949,32.96
28.10.2021 01:45:00.000,1.15949,1.15962,1.15948,1.15962,54.48
